user	transaction date	sales amount	join date	region
7009	February/13/2013	47.15	April/11/2008	P
7527	February/13/2013	10.32	May/27/2010	E
5875	February/13/2013	88.01	March/21/2014	F
8137	February/13/2013	149.16	May/23/2012	T
5792	February/13/2013	4.8	January/29/2014	B
8310	February/13/2013	41.73	February/13/2013	G
8616	February/13/2013	30.14	February/13/2013	G
8748	February/13/2013	4.96	February/13/2013	I
8748	February/13/2013	55.6	February/13/2013	I
7743	February/13/2013	54.11	November/27/2009	G
8097	February/13/2013	7.41	February/06/2013	E
7251	February/13/2013	11.71	November/12/2014	G
7128	February/13/2013	34.3	February/13/2013	D
9423	February/13/2013	40.15	February/13/2013	F
7480	February/13/2013	8.41	October/13/2014	G
7009	February/13/2013	24.37	April/11/2008	P
9725	February/13/2013	17.33	February/13/2013	M
7949	February/13/2013	0.83	February/03/2013	P
8713	February/13/2013	2.22	August/16/2010	H
9555	February/13/2013	91.31	February/13/2013	P
50	February/14/2013	24.51	May/14/2005	B
50	February/14/2013	53.32	May/14/2005	B
57	February/14/2013	20.45	November/14/2013	C
23	February/14/2013	29.09	January/18/1999	B
138	February/14/2013	35.39	August/19/2003	H
421	February/14/2013	18.18	November/06/2009	C
443	February/14/2013	139.79	May/29/2003	B
1241	February/14/2013	2.48	June/18/2005	B
1242	February/14/2013	21.45	February/08/2010	M
477	February/14/2013	47.02	June/16/2009	D
119	February/14/2013	11.49	October/10/2009	F
100	February/14/2013	17.32	September/26/2010	E
1401	February/14/2013	47.85	October/30/2009	C
1226	February/14/2013	64.16	March/24/2003	B
666	February/14/2013	12.36	May/08/2009	C
1684	February/14/2013	65.21	November/22/2011	C
1209	February/14/2013	12.31	September/10/1999	B
336	February/14/2013	50.76	May/28/2010	N
376	February/14/2013	87.44	June/04/2010	I
336	February/14/2013	28.68	May/28/2010	N
2606	February/14/2013	3.12	February/14/2013	C
651	February/14/2013	6.37	June/13/2011	H
1403	February/14/2013	96.19	February/01/2012	I
1732	February/14/2013	64.66	February/14/2013	K
3311	February/14/2013	8.22	February/14/2013	M
2778	February/14/2013	76.06	December/21/2012	C
2195	February/14/2013	6.36	July/01/2013	C
2526	February/14/2013	4.95	July/01/2013	M
2413	February/14/2013	93.77	March/24/2015	G
1694	February/14/2013	21.15	July/01/2013	B
4641	February/14/2013	28.09	November/04/2013	E
4788	February/14/2013	40.07	September/17/2013	P
4518	February/14/2013	17.18	November/28/2013	M
5414	February/14/2013	5.78	July/30/2010	C
4740	February/14/2013	3.96	August/01/2013	C
4371	February/14/2013	33.47	November/04/2013	S
2990	February/14/2013	20.64	July/01/2013	H
4309	February/14/2013	10.32	August/01/2013	A
4495	February/14/2013	26.6	January/09/2014	G
5960	February/14/2013	45.86	February/14/2013	C
4348	February/14/2013	8.99	August/01/2013	B
6813	February/14/2013	28.75	April/25/2014	M
6090	February/14/2013	11.56	November/28/2013	S
6716	February/14/2013	13.63	March/21/2014	G
7092	February/14/2013	45.86	February/10/2014	P
7720	February/14/2013	10.79	June/28/2003	N
7928	February/14/2013	52.48	February/14/2013	O
8097	February/14/2013	68.59	February/06/2013	E
8097	February/14/2013	1.07	February/06/2013	E
6947	February/14/2013	81.4	March/19/2012	C
8097	February/14/2013	63.62	February/06/2013	E
8581	February/14/2013	20.66	February/12/2009	I
8625	February/14/2013	38.83	February/07/2013	A
8252	February/14/2013	13.75	May/22/2012	B
8097	February/14/2013	24.37	February/06/2013	E
8978	February/14/2013	44.62	March/20/2008	P
8980	February/14/2013	55.78	February/14/2013	G
7975	February/14/2013	18.99	February/14/2011	O
8097	February/14/2013	26.44	February/06/2013	E
5337	February/14/2013	37.18	November/04/2013	M
8097	February/14/2013	2.48	February/06/2013	E
9457	February/14/2013	50.82	February/14/2013	S
9653	February/14/2013	26.02	February/14/2013	P
9653	February/14/2013	16.52	February/14/2013	P
9733	February/14/2013	74.79	October/21/2010	I
7674	February/14/2013	8.18	December/19/2011	I
7904	February/14/2013	21.07	February/14/2013	M
9907	February/14/2013	54.22	February/14/2013	C
8097	February/14/2013	4.95	February/06/2013	E
69	February/15/2013	44.55	January/01/2001	B
50	February/15/2013	82.19	May/14/2005	B
50	February/15/2013	32.95	May/14/2005	B
168	February/15/2013	42.16	September/17/2003	H
657	February/15/2013	8.14	October/02/2009	B
44	February/15/2013	54.02	January/01/2001	B
4	February/15/2013	35.45	July/28/2011	B
865	February/15/2013	14.04	April/29/2012	C
477	February/15/2013	10.82	June/16/2009	D
685	February/15/2013	36.96	June/24/2011	C
1626	February/15/2013	17.77	August/04/2012	D
685	February/15/2013	64.66	June/24/2011	C
1931	February/15/2013	9.3	February/15/2013	O
1839	February/15/2013	8.26	February/15/2013	M
8	February/15/2013	9.05	December/21/2002	B
2195	February/15/2013	5.78	July/01/2013	C
2595	February/15/2013	14.06	February/15/2013	O
579	February/15/2013	116.96	April/08/2012	B
615	February/15/2013	22.32	September/30/2003	B
768	February/15/2013	11.98	February/16/2015	L
1969	February/15/2013	10.32	June/06/2013	G
1694	February/15/2013	65.27	July/01/2013	B
1694	February/15/2013	122.69	July/01/2013	B
3811	February/15/2013	38.41	July/02/2013	O
4325	February/15/2013	10.56	January/29/2014	P
3696	February/15/2013	9.87	September/02/2013	G
3779	February/15/2013	11.74	July/25/2013	B
4407	February/15/2013	5.87	October/30/2013	D
4466	February/15/2013	8.25	July/25/2013	D
5820	February/15/2013	2.4	January/09/2014	B
4901	February/15/2013	35.12	September/02/2013	I
5836	February/15/2013	45.03	October/30/2013	F
4764	February/15/2013	57.0	November/28/2013	I
5503	February/15/2013	116.67	January/09/2014	B
5920	February/15/2013	35.71	September/02/2013	G
5241	February/15/2013	62.45	November/04/2013	S
4650	February/15/2013	10.65	October/12/2003	C
6466	February/15/2013	90.89	November/28/2013	M
5920	February/15/2013	58.4	September/02/2013	G
7115	February/15/2013	10.9	February/03/2007	P
7942	February/15/2013	41.89	February/15/2013	Q
8017	February/15/2013	7.43	May/28/2010	Q
7947	February/15/2013	3.3	May/23/2012	P
7841	February/15/2013	64.86	February/15/2013	G
9089	February/15/2013	40.49	February/15/2013	G
8743	February/15/2013	65.95	February/09/2013	I
4923	February/15/2013	11.56	December/18/2013	C
9590	February/15/2013	24.61	February/15/2013	M
7240	February/15/2013	51.64	February/15/2013	I
9542	February/15/2013	34.7	February/15/2013	C
9830	February/15/2013	19.83	February/15/2013	G
24	February/16/2013	40.53	February/28/2008	J
282	February/16/2013	23.91	January/02/2004	B
740	February/16/2013	74.3	October/01/2012	B
247	February/16/2013	61.82	December/14/2007	J
831	February/16/2013	30.5	October/06/2009	I
885	February/16/2013	42.89	January/08/2011	B
182	February/16/2013	87.77	April/03/2010	B
1048	February/16/2013	84.51	January/01/2001	B
68	February/16/2013	10.41	January/01/2001	B
289	February/16/2013	22.15	March/06/2012	C
16	February/16/2013	39.75	January/01/2001	B
484	February/16/2013	81.76	July/14/2009	B
715	February/16/2013	16.53	October/16/2015	B
1632	February/16/2013	58.12	December/13/2010	C
743	February/16/2013	112.43	January/21/2012	M
1295	February/16/2013	4.13	October/13/2015	A
820	February/16/2013	27.64	July/12/2010	B
2262	February/16/2013	30.5	February/16/2013	M
1274	February/16/2013	11.23	October/05/2012	B
1632	February/16/2013	61.9	December/13/2010	C
28	February/16/2013	39.12	April/16/2011	J
1901	February/16/2013	76.43	October/08/2011	C
2518	February/16/2013	35.45	February/16/2013	C
859	February/16/2013	40.41	August/26/2012	J
2949	February/16/2013	58.83	July/01/2013	D
3717	February/16/2013	33.87	September/02/2013	B
3664	February/16/2013	5.78	August/01/2013	L
2617	February/16/2013	23.96	July/01/2013	B
3498	February/16/2013	13.26	March/21/2014	G
3847	February/16/2013	49.98	July/02/2013	A
4673	February/16/2013	11.57	September/02/2013	P
4701	February/16/2013	7.51	January/09/2014	G
1819	February/16/2013	39.67	July/01/2013	B
1966	February/16/2013	6.6	July/01/2013	I
4674	February/16/2013	132.23	September/17/2013	I
4379	February/16/2013	13.41	July/02/2013	C
4701	February/16/2013	12.64	January/09/2014	G
5617	February/16/2013	42.96	February/16/2013	B
3376	February/16/2013	66.2	December/03/2013	G
3376	February/16/2013	42.96	December/03/2013	G
4750	February/16/2013	13.13	January/29/2014	G
5104	February/16/2013	26.85	November/04/2013	G
6906	February/16/2013	19.0	July/02/2009	I
6223	February/16/2013	14.04	March/21/2014	G
7309	February/16/2013	39.66	March/21/2014	I
7555	February/16/2013	17.4	March/07/2007	C
7319	February/16/2013	10.15	February/09/2010	G
4371	February/16/2013	14.96	November/04/2013	S
8302	February/16/2013	86.34	February/16/2013	G
8711	February/16/2013	24.37	March/21/2014	I
7319	February/16/2013	24.94	February/09/2010	G
4931	February/16/2013	10.74	March/21/2014	C
9350	February/16/2013	38.01	February/16/2013	I
7309	February/16/2013	90.12	March/21/2014	I
8097	February/16/2013	59.5	February/06/2013	E
9636	February/16/2013	40.9	February/16/2013	G
9721	February/16/2013	0.0	August/10/2005	M
9782	February/16/2013	41.73	February/16/2013	S
6577	February/16/2013	4.21	April/02/2012	G
9425	February/16/2013	7.66	January/10/2005	P
8097	February/16/2013	73.96	February/06/2013	E
8097	February/16/2013	60.46	February/06/2013	E
887	February/17/2013	2.47	November/28/2010	C
484	February/17/2013	4.47	July/14/2009	B
875	February/17/2013	4.14	December/13/2010	M
715	February/17/2013	39.72	October/16/2015	B
1941	February/17/2013	33.8	May/08/2011	M
2891	February/17/2013	5.17	February/14/2012	H
2994	February/17/2013	40.41	April/19/2011	K
3263	February/17/2013	13.3	July/25/2013	I
3143	February/17/2013	24.37	January/18/2015	S
4331	February/17/2013	43.02	July/02/2013	S
5337	February/17/2013	84.78	November/04/2013	M
6107	February/17/2013	1.65	January/29/2014	C
6844	February/17/2013	11.4	May/27/2011	I
7730	February/17/2013	17.19	February/17/2013	P
8523	February/17/2013	8.68	October/23/2010	M
8237	February/17/2013	21.07	December/23/2014	G
8680	February/17/2013	17.76	March/21/2014	F
9163	February/17/2013	36.36	February/17/2013	I
9180	February/17/2013	10.32	February/01/2007	C
8523	February/17/2013	14.21	October/23/2010	M
4261	February/17/2013	19.74	November/04/2013	C
6844	February/17/2013	67.76	May/27/2011	I
9	February/18/2013	7.4	January/01/2001	B
264	February/18/2013	5.7	June/17/2004	B
123	February/18/2013	18.68	October/25/2002	B
1073	February/18/2013	0.0	September/15/2009	M
1799	February/18/2013	52.81	November/01/2011	C
151	February/18/2013	45.86	March/03/2011	B
2538	February/18/2013	11.63	February/13/2013	F
1873	February/18/2013	61.72	December/22/2014	I
2353	February/18/2013	27.84	July/02/2013	B
2828	February/18/2013	67.76	May/25/2013	M
4420	February/18/2013	0.0	August/21/2013	C
4420	February/18/2013	75.73	August/21/2013	C
8251	February/18/2013	11.74	January/10/2007	M
8377	February/18/2013	5.61	February/18/2013	B
6873	February/18/2013	35.86	August/21/2008	A
8874	February/18/2013	6.41	June/10/2008	C
7575	February/18/2013	21.38	February/18/2013	C
8922	February/18/2013	37.69	February/18/2013	D
9296	February/18/2013	33.88	February/18/2013	E
5471	February/18/2013	43.95	December/18/2013	S
9216	February/18/2013	4.94	May/31/2010	G
9467	February/18/2013	59.91	March/01/2011	I
50	February/19/2013	93.99	May/14/2005	B
205	February/19/2013	6.2	June/27/1999	B
644	February/19/2013	35.2	May/29/2008	I
492	February/19/2013	16.36	March/02/2000	B
390	February/19/2013	10.96	September/09/2009	N
1012	February/19/2013	79.53	December/21/2011	H
1282	February/19/2013	22.36	December/06/2011	B
1282	February/19/2013	24.48	December/06/2011	B
3138	February/19/2013	9.99	July/01/2013	G
1776	February/19/2013	52.86	June/06/2013	F
940	February/19/2013	46.2	September/01/2012	L
3977	February/19/2013	29.79	January/09/2014	I
3541	February/19/2013	4.78	August/21/2013	G
2828	February/19/2013	43.38	May/25/2013	M
1876	February/19/2013	4.12	July/01/2013	C
4289	February/19/2013	28.03	July/01/2013	M
1685	February/19/2013	18.89	August/01/2013	C
2616	February/19/2013	15.7	July/25/2013	K
4407	February/19/2013	43.78	October/30/2013	D
4946	February/19/2013	17.09	September/02/2013	P
4281	February/19/2013	44.09	November/04/2013	G
4518	February/19/2013	7.18	November/28/2013	M
5567	February/19/2013	34.52	February/10/2014	B
5618	February/19/2013	15.94	March/21/2014	G
3816	February/19/2013	7.9	August/01/2013	G
5337	February/19/2013	25.61	November/04/2013	M
5337	February/19/2013	26.42	November/04/2013	M
7090	February/19/2013	13.75	October/06/2006	F
4900	February/19/2013	13.13	January/02/2014	E
7211	February/19/2013	49.99	February/19/2013	C
5948	February/19/2013	21.48	March/21/2014	K
7924	February/19/2013	21.89	February/19/2013	C
4862	February/19/2013	19.82	December/20/2014	C
7380	February/19/2013	4.88	May/31/2012	K
7380	February/19/2013	8.83	May/31/2012	K
8713	February/19/2013	2.88	August/16/2010	H
9503	February/19/2013	8.01	March/10/2011	I
8555	February/19/2013	26.85	February/19/2013	Q
123	February/20/2013	9.04	October/25/2002	B
1208	February/20/2013	46.02	January/06/2012	B
23	February/20/2013	35.22	January/18/1999	B
3356	February/20/2013	5.7	July/02/2013	P
4348	February/20/2013	15.77	August/01/2013	B
4691	February/20/2013	26.25	July/25/2013	B
4575	February/20/2013	8.67	September/17/2013	B
4403	February/20/2013	11.56	July/25/2013	G
6484	February/20/2013	25.52	January/24/2013	E
7275	February/20/2013	18.52	April/11/2014	G
7570	February/20/2013	13.96	March/24/2010	H
6446	February/20/2013	29.33	April/06/2010	G
5337	February/20/2013	50.22	November/04/2013	M
7895	February/20/2013	35.69	April/13/2011	B
6890	February/20/2013	50.83	May/16/2012	L
8533	February/20/2013	12.38	February/20/2013	I
8377	February/20/2013	2.72	February/18/2013	B
7895	February/20/2013	86.65	April/13/2011	B
6031	February/20/2013	23.55	January/01/2015	I
9379	February/20/2013	3.3	September/24/2011	G
8927	February/20/2013	18.17	July/12/2012	F
7212	February/20/2013	7.2	March/23/2011	P
8730	February/20/2013	18.17	June/27/2011	C
7598	February/20/2013	85.11	November/14/2006	H
9444	February/20/2013	29.33	February/20/2013	C
7309	February/20/2013	69.96	March/21/2014	I
9857	February/20/2013	24.79	June/15/2010	C
7309	February/20/2013	24.37	March/21/2014	I
9136	February/20/2013	46.11	February/20/2013	H
134	February/21/2013	17.95	January/01/2001	B
264	February/21/2013	10.66	June/17/2004	B
940	February/21/2013	17.09	September/01/2012	L
63	February/21/2013	75.17	May/27/2009	D
1275	February/21/2013	11.98	February/11/2010	B
7	February/21/2013	27.73	May/04/2009	C
292	February/21/2013	59.25	January/03/2007	E
1417	February/21/2013	22.23	March/02/2007	B
768	February/21/2013	44.21	February/16/2015	L
1821	February/21/2013	27.48	July/05/2011	B
907	February/21/2013	14.09	February/21/2013	D
3249	February/21/2013	17.34	July/01/2013	I
1665	February/21/2013	11.22	July/02/2013	C
3650	February/21/2013	6.28	July/01/2013	A
2990	February/21/2013	10.23	July/01/2013	H
4728	February/21/2013	3.79	July/25/2013	G
4530	February/21/2013	10.24	September/17/2013	C
3678	February/21/2013	26.85	August/01/2013	K
6255	February/21/2013	18.15	February/21/2013	C
8024	February/21/2013	29.33	July/10/2010	G
8204	February/21/2013	3.3	February/21/2013	H
8340	February/21/2013	63.63	February/21/2013	L
8800	February/21/2013	37.6	February/21/2013	A
6890	February/21/2013	4.08	May/16/2012	L
8438	February/21/2013	13.28	June/23/2010	G
6255	February/21/2013	18.0	February/21/2013	C
8225	February/21/2013	24.11	February/21/2013	C
8209	February/21/2013	1.74	March/13/2009	M
8024	February/21/2013	4.05	July/10/2010	G
6255	February/21/2013	11.88	February/21/2013	C
50	February/22/2013	161.22	May/14/2005	B
191	February/22/2013	15.57	January/01/2001	B
662	February/22/2013	18.71	July/30/2010	M
1027	February/22/2013	44.55	September/03/2011	D
662	February/22/2013	64.96	July/30/2010	M
1339	February/22/2013	72.23	February/22/2013	I
449	February/22/2013	15.87	July/10/2007	N
662	February/22/2013	27.8	July/30/2010	M
1626	February/22/2013	46.29	August/04/2012	D
1159	February/22/2013	28.86	September/11/2011	E
3535	February/22/2013	2.31	July/01/2013	B
3478	February/22/2013	18.87	July/02/2013	I
4131	February/22/2013	26.44	July/02/2013	B
3740	February/22/2013	5.76	August/01/2013	I
3740	February/22/2013	24.79	August/01/2013	I
3893	February/22/2013	181.79	December/18/2013	G
4865	February/22/2013	35.21	March/21/2014	C
4631	February/22/2013	37.6	December/03/2013	G
1756	February/22/2013	57.83	July/01/2013	G
4865	February/22/2013	3.44	March/21/2014	C
5618	February/22/2013	41.58	March/21/2014	G
5379	February/22/2013	6.44	November/28/2013	C
6544	February/22/2013	11.48	November/02/2011	S
6388	February/22/2013	26.6	March/21/2014	D
7782	February/22/2013	119.0	May/28/2009	G
6805	February/22/2013	105.98	February/10/2013	I
8509	February/22/2013	11.73	February/22/2013	P
6805	February/22/2013	28.93	February/10/2013	I
7138	February/22/2013	4.88	March/21/2014	G
8843	February/22/2013	76.48	February/10/2011	G
6805	February/22/2013	49.17	February/10/2013	I
8914	February/22/2013	43.38	February/22/2013	H
6805	February/22/2013	46.11	February/10/2013	I
6805	February/22/2013	8.83	February/10/2013	I
9153	February/22/2013	9.08	February/21/2012	S
5479	February/22/2013	61.16	August/06/2014	I
6087	February/22/2013	11.31	May/23/2013	P
8805	February/22/2013	25.2	March/08/2011	A
6805	February/22/2013	66.56	February/10/2013	I
7949	February/22/2013	3.3	February/03/2013	P
6805	February/22/2013	11.23	February/10/2013	I
9774	February/22/2013	27.67	February/22/2013	C
9887	February/22/2013	66.91	February/22/2013	D
9119	February/22/2013	10.06	February/20/2004	P
256	February/23/2013	33.78	July/01/2010	B
446	February/23/2013	2.89	December/22/2007	E
906	February/23/2013	24.79	July/11/2012	B
433	February/23/2013	9.83	November/08/2008	J
272	February/23/2013	7.73	June/19/1999	B
421	February/23/2013	15.66	November/06/2009	C
433	February/23/2013	54.58	November/08/2008	J
394	February/23/2013	46.62	September/19/2002	B
1364	February/23/2013	30.11	August/06/2010	B
272	February/23/2013	2.4	June/19/1999	B
1165	February/23/2013	84.3	February/12/2002	B
1811	February/23/2013	33.81	March/05/2011	M
2016	February/23/2013	7.93	July/25/2013	A
28	February/23/2013	32.64	April/16/2011	J
4	February/23/2013	65.54	July/28/2011	B
544	February/23/2013	37.09	December/05/2011	H
1820	February/23/2013	38.34	July/02/2013	C
1974	February/23/2013	3.22	December/22/2010	H
1581	February/23/2013	30.91	July/01/2013	L
1756	February/23/2013	12.36	July/01/2013	G
4150	February/23/2013	19.41	December/03/2013	G
3740	February/23/2013	3.96	August/01/2013	I
2959	February/23/2013	26.35	July/02/2013	C
1649	February/23/2013	47.23	July/01/2013	S
2626	February/23/2013	10.59	July/01/2013	C
3478	February/23/2013	23.52	July/02/2013	I
4177	February/23/2013	58.24	July/01/2013	M
4596	February/23/2013	17.91	May/04/2004	I
4769	February/23/2013	5.52	December/18/2013	G
5526	February/23/2013	32.3	October/13/2014	S
5353	February/23/2013	3.13	October/30/2013	B
5802	February/23/2013	33.88	December/03/2013	M
4001	February/23/2013	10.17	July/02/2013	A
6493	February/23/2013	35.36	November/03/2005	D
6805	February/23/2013	32.22	February/10/2013	I
6485	February/23/2013	33.05	October/30/2013	S
6485	February/23/2013	47.15	October/30/2013	S
7210	February/23/2013	83.87	September/29/2011	A
3396	February/23/2013	8.26	July/01/2013	M
5189	February/23/2013	8.26	March/03/2015	C
8058	February/23/2013	25.6	November/03/2012	D
8513	February/23/2013	62.38	February/23/2013	H
7212	February/23/2013	5.78	March/23/2011	P
5681	February/23/2013	42.55	December/18/2013	I
6805	February/23/2013	29.34	February/10/2013	I
8410	February/23/2013	56.21	March/07/2012	A
9308	February/23/2013	10.66	February/23/2013	C
9322	February/23/2013	50.05	February/11/2012	P
8897	February/23/2013	8.5	May/22/2012	P
6805	February/23/2013	23.95	February/10/2013	I
9451	February/23/2013	14.04	February/23/2013	L
8958	February/23/2013	31.4	February/23/2013	G
9555	February/23/2013	49.58	February/13/2013	P
9530	February/23/2013	33.42	February/23/2013	L
9451	February/23/2013	6.69	February/23/2013	L
8907	February/23/2013	78.32	April/24/2010	C
96	February/24/2013	19.84	January/11/2008	M
96	February/24/2013	39.2	January/11/2008	M
554	February/24/2013	33.79	September/27/2009	B
633	February/24/2013	10.08	February/04/2010	H
157	February/24/2013	11.49	November/16/2005	B
777	February/24/2013	6.98	June/06/2010	C
531	February/24/2013	137.97	July/05/2009	C
531	February/24/2013	27.33	July/05/2009	C
370	February/24/2013	6.12	July/13/2009	B
325	February/24/2013	28.51	January/16/2011	G
1923	February/24/2013	42.24	December/22/2012	I
1171	February/24/2013	17.77	April/25/2009	M
956	February/24/2013	41.02	October/02/2009	I
434	February/24/2013	4.88	February/24/2013	D
1408	February/24/2013	7.23	May/15/2010	B
3193	February/24/2013	12.27	November/22/2012	A
1974	February/24/2013	1.54	December/22/2010	H
1969	February/24/2013	6.61	June/06/2013	G
1969	February/24/2013	19.0	June/06/2013	G
4581	February/24/2013	28.83	August/21/2013	G
5252	February/24/2013	37.19	September/17/2013	O
6985	February/24/2013	64.7	November/08/2014	A
8731	February/24/2013	30.58	February/24/2013	C
6805	February/24/2013	32.64	February/10/2013	I
9670	February/24/2013	30.98	February/24/2013	P
6805	February/24/2013	175.99	February/10/2013	I
9695	February/24/2013	48.75	February/24/2013	A
9744	February/24/2013	50.83	February/24/2013	H
50	February/25/2013	63.47	May/14/2005	B
568	February/25/2013	42.17	March/01/2002	B
1233	February/25/2013	29.75	December/07/2004	B
704	February/25/2013	12.08	March/19/2010	C
1428	February/25/2013	21.37	February/26/2010	B
1772	February/25/2013	29.46	January/26/2013	M
1547	February/25/2013	25.29	September/05/2010	M
2483	February/25/2013	3.23	February/25/2013	O
2916	February/25/2013	33.8	February/25/2013	A
1366	February/25/2013	23.82	February/16/2012	B
1533	February/25/2013	40.41	November/30/2010	I
2990	February/25/2013	25.41	July/01/2013	H
2342	February/25/2013	22.94	July/01/2013	G
4341	February/25/2013	12.31	December/18/2013	G
3134	February/25/2013	25.93	August/01/2013	G
5997	February/25/2013	1.98	April/14/2014	H
4261	February/25/2013	12.03	November/04/2013	C
3409	February/25/2013	9.99	July/25/2013	G
6178	February/25/2013	50.29	December/18/2013	D
8002	February/25/2013	3.62	March/09/2011	G
5450	February/25/2013	9.9	January/29/2014	G
8504	February/25/2013	5.2	February/25/2013	P
8238	February/25/2013	22.32	February/25/2013	F
7309	February/25/2013	26.77	March/21/2014	I
8920	February/25/2013	61.55	July/03/2010	B
7646	February/25/2013	73.6	November/26/2011	I
7309	February/25/2013	31.89	March/21/2014	I
9862	February/25/2013	43.38	February/25/2013	M
9939	February/25/2013	35.53	February/25/2013	L
7737	February/25/2013	113.43	July/08/2006	O
8238	February/25/2013	41.31	February/25/2013	F
21	February/26/2013	8.99	January/01/2001	B
138	February/26/2013	75.41	August/19/2003	H
173	February/26/2013	68.69	June/05/2007	C
989	February/26/2013	14.46	September/02/2008	C
2	February/26/2013	21.96	June/29/2004	B
211	February/26/2013	46.32	June/19/2007	F
1280	February/26/2013	25.13	April/17/2009	C
146	February/26/2013	31.39	May/07/2010	B
1834	February/26/2013	79.08	February/26/2013	B
1852	February/26/2013	17.19	March/26/2012	I
2439	February/26/2013	36.89	March/26/2011	I
2513	February/26/2013	2.06	August/09/2011	C
2538	February/26/2013	23.28	February/13/2013	F
2053	February/26/2013	11.55	July/01/2013	L
3409	February/26/2013	24.37	July/25/2013	G
5411	February/26/2013	26.5	December/03/2013	G
5216	February/26/2013	4.88	August/01/2013	H
5489	February/26/2013	14.45	September/17/2013	H
3083	February/26/2013	70.24	January/20/2015	S
4562	February/26/2013	80.57	December/18/2013	O
5562	February/26/2013	63.37	January/09/2014	B
4281	February/26/2013	19.48	November/04/2013	G
5930	February/26/2013	20.64	November/04/2013	I
6498	February/26/2013	48.34	December/03/2013	F
5681	February/26/2013	2.84	December/18/2013	I
7115	February/26/2013	9.08	February/03/2007	P
8102	February/26/2013	26.43	February/26/2013	G
8445	February/26/2013	21.64	February/26/2013	A
8500	February/26/2013	8.09	March/21/2014	P
8990	February/26/2013	26.43	February/26/2013	I
9108	February/26/2013	16.61	August/20/2010	S
9154	February/26/2013	13.54	February/26/2013	C
9009	February/26/2013	57.84	February/26/2013	F
6805	February/26/2013	14.04	February/10/2013	I
7577	February/26/2013	13.3	February/05/2013	C
8944	February/26/2013	19.08	February/26/2013	G
1044	February/27/2013	19.63	March/05/2010	B
47	February/27/2013	17.31	June/29/2012	E
1091	February/27/2013	15.73	December/04/2010	M
1091	February/27/2013	4.3	December/04/2010	M
279	February/27/2013	60.7	May/31/2011	D
310	February/27/2013	52.22	November/14/2010	M
1522	February/27/2013	11.58	September/25/2012	B
793	February/27/2013	53.36	August/04/2011	C
2321	February/27/2013	41.76	July/01/2013	C
3326	February/27/2013	19.82	November/12/2014	G
4289	February/27/2013	35.01	July/01/2013	M
1876	February/27/2013	6.6	July/01/2013	C
4365	February/27/2013	22.31	September/02/2013	I
5543	February/27/2013	37.24	November/04/2013	F
4369	February/27/2013	11.38	November/04/2013	E
6090	February/27/2013	27.68	November/28/2013	S
6155	February/27/2013	7.5	October/04/2013	H
5429	February/27/2013	44.21	December/18/2013	M
3949	February/27/2013	19.4	October/14/2014	G
4369	February/27/2013	6.78	November/04/2013	E
3641	February/27/2013	17.36	August/01/2013	A
7632	February/27/2013	19.15	May/10/2006	C
5721	February/27/2013	10.66	November/12/2014	G
9009	February/27/2013	6.19	February/26/2013	F
6805	February/27/2013	33.88	February/10/2013	I
8255	February/27/2013	36.85	February/27/2013	G
9715	February/27/2013	53.3	February/27/2013	B
9734	February/27/2013	16.52	February/27/2013	O
9882	February/27/2013	7.68	March/13/2010	I
6805	February/27/2013	23.96	February/10/2013	I
25	February/28/2013	61.4	January/01/2001	B
53	February/28/2013	30.13	March/23/2000	B
209	February/28/2013	12.65	October/24/2003	B
555	February/28/2013	6.26	June/13/2007	I
92	February/28/2013	26.94	July/29/2009	D
4	February/28/2013	72.95	July/28/2011	B
1749	February/28/2013	17.31	February/28/2013	C
2057	February/28/2013	18.14	February/28/2013	C
2307	February/28/2013	24.53	July/02/2013	N
2342	February/28/2013	3.46	July/01/2013	G
147	February/28/2013	23.06	June/24/2011	I
2751	February/28/2013	33.95	June/06/2013	E
2312	February/28/2013	12.4	February/28/2013	N
2852	February/28/2013	91.43	November/15/2012	E
4151	February/28/2013	11.56	July/25/2013	G
4778	February/28/2013	8.56	December/03/2013	G
3534	February/28/2013	10.12	July/02/2013	E
4578	February/28/2013	76.0	September/17/2013	P
4366	February/28/2013	13.46	August/21/2013	G
5753	February/28/2013	2.22	October/04/2013	S
4150	February/28/2013	7.93	December/03/2013	G
3740	February/28/2013	11.81	August/01/2013	I
4151	February/28/2013	11.74	July/25/2013	G
6489	February/28/2013	16.52	May/03/2008	L
5241	February/28/2013	52.64	November/04/2013	S
6024	February/28/2013	10.22	October/30/2013	P
7277	February/28/2013	63.95	November/20/2003	G
6805	February/28/2013	45.86	February/10/2013	I
6501	February/28/2013	23.2	July/03/2003	C
9094	February/28/2013	14.85	February/07/2009	C
6370	February/28/2013	8.26	June/20/2009	O
9393	February/28/2013	11.53	February/28/2013	G
6805	February/28/2013	6.93	February/10/2013	I
8212	February/28/2013	1.64	February/28/2013	G
9323	February/28/2013	41.31	February/28/2013	M
9968	February/28/2013	6.77	February/28/2013	B
84	March/01/2013	34.63	November/21/2008	B
50	March/01/2013	74.74	May/14/2005	B
468	March/01/2013	85.0	August/10/2006	F
940	March/01/2013	47.02	September/01/2012	L
94	March/01/2013	37.31	March/21/2008	C
580	March/01/2013	44.57	June/04/1999	B
828	March/01/2013	11.69	March/02/2010	B
1444	March/01/2013	34.46	June/28/2010	C
567	March/01/2013	44.66	November/04/2011	B
