user	transaction date	sales amount	join date	region
117	March/06/2014	12.21	August/12/2005	B
2311	March/06/2014	11.39	March/06/2014	D
710	March/06/2014	47.73	March/10/2012	A
710	March/06/2014	67.06	March/10/2012	A
2759	March/06/2014	12.29	May/26/2013	C
2119	March/06/2014	10.57	April/20/2011	B
1417	March/06/2014	48.2	March/02/2007	B
3004	March/06/2014	18.93	August/01/2013	I
3247	March/06/2014	21.96	February/10/2014	C
3956	March/06/2014	18.02	March/21/2014	D
2152	March/06/2014	21.71	November/08/2014	C
2626	March/06/2014	80.14	July/01/2013	C
3637	March/06/2014	20.89	July/02/2013	N
1356	March/06/2014	22.7	July/01/2013	G
3455	March/06/2014	16.39	July/25/2013	I
2902	March/06/2014	43.43	July/25/2013	M
2108	March/06/2014	11.05	July/01/2013	G
3376	March/06/2014	79.57	December/03/2013	G
3649	March/06/2014	12.17	November/19/2013	C
3376	March/06/2014	78.84	December/03/2013	G
5092	March/06/2014	14.34	November/04/2013	O
3374	March/06/2014	33.59	October/30/2013	I
4858	March/06/2014	56.15	September/02/2013	P
6094	March/06/2014	77.45	March/21/2014	B
5449	March/06/2014	14.08	December/18/2013	P
4657	March/06/2014	8.5	March/21/2014	G
5874	March/06/2014	8.43	December/04/2008	C
5799	March/06/2014	77.28	January/09/2014	S
7323	March/06/2014	31.55	July/13/2012	M
7779	March/06/2014	29.74	March/21/2014	C
6065	March/06/2014	23.27	September/17/2014	C
10	March/07/2014	107.22	January/01/2001	C
270	March/07/2014	57.68	February/03/2010	C
43	March/07/2014	10.15	August/21/2002	B
148	March/07/2014	47.8	May/04/2005	C
2	March/07/2014	12.55	June/29/2004	B
548	March/07/2014	18.95	May/28/2009	B
92	March/07/2014	12.06	July/29/2009	D
626	March/07/2014	14.59	March/17/2008	B
481	March/07/2014	42.46	February/03/2013	H
1479	March/07/2014	15.41	September/11/1999	B
4	March/07/2014	26.97	July/28/2011	B
834	March/07/2014	13.05	June/26/2013	H
2427	March/07/2014	7.51	January/22/2014	B
1154	March/07/2014	39.07	October/02/2013	C
1947	March/07/2014	64.22	March/07/2014	I
2659	March/07/2014	72.94	July/01/2013	B
3996	March/07/2014	31.86	June/06/2013	B
1650	March/07/2014	24.17	June/07/2013	A
2597	March/07/2014	23.17	July/02/2013	L
2680	March/07/2014	18.3	September/17/2013	G
2053	March/07/2014	7.36	July/01/2013	L
4184	March/07/2014	3.26	March/21/2014	C
2990	March/07/2014	2.46	July/01/2013	H
3637	March/07/2014	10.57	July/02/2013	N
5167	March/07/2014	10.65	October/30/2013	H
4359	March/07/2014	18.42	August/01/2013	C
5218	March/07/2014	56.55	December/03/2013	C
4128	March/07/2014	9.95	January/13/2014	G
3649	March/07/2014	11.28	November/19/2013	C
4939	March/07/2014	32.76	September/02/2013	A
4240	March/07/2014	62.11	August/07/2013	H
4248	March/07/2014	63.34	March/21/2014	S
4100	March/07/2014	6.96	March/21/2014	D
5161	March/07/2014	12.29	January/29/2014	F
6220	March/07/2014	6.4	March/21/2014	C
6085	March/07/2014	6.48	March/21/2014	N
8391	March/07/2014	25.4	March/09/2006	C
8400	March/07/2014	10.89	March/21/2014	I
9041	March/07/2014	30.97	November/10/2014	I
7118	March/07/2014	21.71	July/03/2007	F
8307	March/07/2014	83.92	November/26/2005	C
4814	March/07/2014	20.09	March/21/2014	G
9845	March/07/2014	12.44	March/21/2014	I
5874	March/07/2014	4.25	December/04/2008	C
18	March/08/2014	10.57	July/24/2004	I
330	March/08/2014	16.73	May/26/2004	B
274	March/08/2014	49.17	April/11/2001	B
14	March/08/2014	0.82	June/24/2004	F
14	March/08/2014	46.43	June/24/2004	F
254	March/08/2014	56.48	January/06/2007	B
531	March/08/2014	96.85	July/05/2009	C
606	March/08/2014	5.58	June/15/2007	D
158	March/08/2014	18.68	May/26/2008	L
191	March/08/2014	84.53	January/01/2001	B
224	March/08/2014	50.28	April/07/2006	F
619	March/08/2014	23.68	April/22/2009	I
182	March/08/2014	27.79	April/03/2010	B
630	March/08/2014	51.67	March/20/2010	I
507	March/08/2014	52.04	May/10/2009	C
272	March/08/2014	25.09	June/19/1999	B
1127	March/08/2014	29.67	June/01/2010	B
792	March/08/2014	34.18	February/20/2010	H
245	March/08/2014	88.33	November/13/2010	H
1446	March/08/2014	8.38	September/13/2011	M
817	March/08/2014	45.06	February/24/2006	B
872	March/08/2014	74.96	October/03/2012	C
1079	March/08/2014	40.79	July/19/2013	H
872	March/08/2014	86.1	October/03/2012	C
2223	March/08/2014	19.7	July/02/2013	B
2413	March/08/2014	68.59	March/24/2015	G
3649	March/08/2014	48.57	November/19/2013	C
1820	March/08/2014	9.58	July/02/2013	C
898	March/08/2014	94.84	July/17/2013	D
2720	March/08/2014	61.06	June/08/2013	I
2208	March/08/2014	1.63	July/01/2013	B
4206	March/08/2014	11.88	July/25/2013	I
2430	March/08/2014	25.06	July/01/2013	D
3764	March/08/2014	22.36	June/03/2013	L
3950	March/08/2014	18.84	July/02/2013	H
2413	March/08/2014	103.42	March/24/2015	G
2329	March/08/2014	56.55	June/06/2013	G
4206	March/08/2014	106.13	July/25/2013	I
3077	March/08/2014	33.1	March/21/2014	G
1756	March/08/2014	50.53	July/01/2013	G
2680	March/08/2014	41.95	September/17/2013	G
4359	March/08/2014	55.73	August/01/2013	C
5233	March/08/2014	66.13	March/21/2014	A
4630	March/08/2014	24.51	July/02/2013	D
5215	March/08/2014	27.58	October/30/2013	H
4281	March/08/2014	69.73	November/04/2013	G
3601	March/08/2014	7.36	July/25/2013	D
4530	March/08/2014	6.14	September/17/2013	C
5648	March/08/2014	8.07	August/21/2013	L
5705	March/08/2014	35.65	April/01/2011	C
5945	March/08/2014	33.6	March/21/2014	I
2296	March/08/2014	39.75	July/01/2013	S
5536	March/08/2014	133.07	January/29/2014	H
5024	March/08/2014	33.19	January/09/2014	F
6944	March/08/2014	46.3	March/21/2014	H
6470	March/08/2014	58.35	November/07/2014	I
5720	March/08/2014	34.57	March/21/2014	C
6413	March/08/2014	3.35	March/21/2014	K
6259	March/08/2014	47.11	March/21/2014	B
4776	March/08/2014	41.95	October/04/2013	C
5033	March/08/2014	10.89	March/21/2014	C
4347	March/08/2014	4.91	July/29/2013	B
6879	March/08/2014	21.38	March/21/2014	S
5428	March/08/2014	68.33	November/28/2013	L
5104	March/08/2014	100.0	November/04/2013	G
5213	March/08/2014	106.85	March/21/2014	C
5992	March/08/2014	4.91	March/21/2014	F
8142	March/08/2014	4.76	December/06/2008	B
8142	March/08/2014	11.07	December/06/2008	B
7737	March/08/2014	34.78	July/08/2006	O
8437	March/08/2014	90.23	June/14/2004	C
7173	March/08/2014	72.86	September/07/2005	E
5215	March/08/2014	40.98	October/30/2013	H
8122	March/08/2014	25.88	October/18/2003	C
6863	March/08/2014	9.01	November/19/2014	I
205	March/09/2014	11.39	June/27/1999	B
470	March/09/2014	39.75	March/24/2012	M
39	March/09/2014	17.86	January/04/2009	L
1058	March/09/2014	32.0	June/26/2009	M
828	March/09/2014	11.81	March/02/2010	B
675	March/09/2014	11.39	April/15/2008	M
370	March/09/2014	8.04	July/13/2009	B
1862	March/09/2014	11.89	March/09/2014	N
2751	March/09/2014	8.16	June/06/2013	E
3810	March/09/2014	69.86	March/09/2014	A
4353	March/09/2014	6.15	March/09/2014	C
3637	March/09/2014	13.02	July/02/2013	N
1898	March/09/2014	72.94	May/18/2013	H
4524	March/09/2014	8.19	March/21/2014	M
3637	March/09/2014	4.76	July/02/2013	N
3767	March/09/2014	8.86	July/01/2013	M
2329	March/09/2014	25.4	June/06/2013	G
3409	March/09/2014	23.68	July/25/2013	G
5648	March/09/2014	8.15	August/21/2013	L
5068	March/09/2014	7.86	November/28/2013	C
6361	March/09/2014	10.25	March/21/2014	C
6476	March/09/2014	4.76	January/18/2014	F
7863	March/09/2014	31.95	March/15/2008	M
5012	March/09/2014	17.53	March/21/2014	H
8591	March/09/2014	66.03	February/10/2013	C
9032	March/09/2014	75.32	March/21/2014	D
673	March/10/2014	17.13	July/24/1999	B
337	March/10/2014	11.39	October/17/2001	B
1474	March/10/2014	5.74	September/21/2004	B
460	March/10/2014	14.26	June/29/2010	H
1270	March/10/2014	12.21	January/24/2011	C
3048	March/10/2014	97.9	October/25/2012	H
2451	March/10/2014	36.12	July/02/2013	C
3170	March/10/2014	29.43	December/27/2012	L
3226	March/10/2014	26.62	July/01/2013	K
2297	March/10/2014	8.11	July/02/2013	N
3287	March/10/2014	12.86	June/01/2013	C
3182	March/10/2014	23.25	August/01/2013	B
3637	March/10/2014	9.01	July/02/2013	N
4075	March/10/2014	18.02	July/02/2013	D
3242	March/10/2014	41.42	March/21/2014	I
4125	March/10/2014	56.83	November/20/2014	A
4075	March/10/2014	152.86	July/02/2013	D
3649	March/10/2014	7.43	November/19/2013	C
3168	March/10/2014	36.88	March/21/2014	D
6003	March/10/2014	47.12	March/21/2014	G
4563	March/10/2014	13.42	January/29/2014	C
6606	March/10/2014	4.02	November/19/2013	A
6243	March/10/2014	36.47	November/27/2009	G
7173	March/10/2014	56.99	September/07/2005	E
6163	March/10/2014	8.18	December/18/2013	I
8172	March/10/2014	50.89	June/01/2009	N
4406	March/10/2014	36.46	October/04/2013	H
25	March/11/2014	59.15	January/01/2001	B
470	March/11/2014	16.73	March/24/2012	M
427	March/11/2014	9.75	January/26/2004	B
209	March/11/2014	11.39	October/24/2003	B
139	March/11/2014	53.44	December/24/1999	B
1004	March/11/2014	33.37	February/02/2012	J
959	March/11/2014	5.66	March/26/2013	C
2910	March/11/2014	27.6	May/20/2013	C
1624	March/11/2014	95.53	January/25/2012	B
810	March/11/2014	20.32	July/31/2012	B
2644	March/11/2014	28.02	March/21/2014	C
2296	March/11/2014	61.06	July/01/2013	S
3066	March/11/2014	122.11	July/01/2013	G
2798	March/11/2014	42.19	September/02/2013	A
2310	March/11/2014	39.14	July/01/2013	B
5219	March/11/2014	119.48	March/21/2014	E
4518	March/11/2014	4.91	November/28/2013	M
3356	March/11/2014	11.06	July/02/2013	P
3062	March/11/2014	47.13	December/04/2014	O
3567	March/11/2014	61.46	July/25/2013	A
4346	March/11/2014	102.03	November/28/2013	I
4175	March/11/2014	44.59	October/30/2013	F
5308	March/11/2014	48.77	November/04/2013	H
4218	March/11/2014	48.92	February/05/2015	C
4900	March/11/2014	33.74	January/02/2014	E
6120	March/11/2014	20.07	December/18/2013	D
3134	March/11/2014	4.91	August/01/2013	G
5033	March/11/2014	42.61	March/21/2014	D
5330	March/11/2014	85.64	December/03/2013	H
6149	March/11/2014	15.57	March/21/2014	C
5330	March/11/2014	29.5	December/03/2013	H
4977	March/11/2014		December/20/2013	B
7389	March/11/2014	9.16	March/03/2004	G
6187	March/11/2014	48.97	March/21/2014	I
6287	March/11/2014	56.15	March/21/2014	N
4820	March/11/2014	17.2	January/09/2014	M
7101	March/11/2014	62.77	November/08/2014	H
5859	March/11/2014	142.33	November/19/2013	A
5725	March/11/2014	8.6	June/06/2003	N
9685	March/11/2014	70.32	May/20/2006	G
7214	March/11/2014	31.55	July/12/2011	T
7214	March/11/2014	85.64	July/12/2011	T
108	March/12/2014	24.51	January/01/2001	B
24	March/12/2014	8.11	February/28/2008	J
288	March/12/2014	17.22	May/04/2002	B
1312	March/12/2014	43.44	August/30/2003	B
525	March/12/2014	11.39	November/14/2013	C
1176	March/12/2014	82.45	November/14/2013	M
1474	March/12/2014	29.72	September/21/2004	B
1828	March/12/2014	19.18	October/04/2011	G
1465	March/12/2014	22.87	February/04/2011	B
3325	March/12/2014	35.16	May/15/2013	D
3724	March/12/2014	46.56	January/16/2014	D
2936	March/12/2014	26.62	May/22/2013	H
4188	March/12/2014	8.83	May/15/2013	I
3843	March/12/2014	80.07	July/25/2013	F
2416	March/12/2014	0.0	July/01/2013	T
1800	March/12/2014	23.33	May/17/2013	C
2416	March/12/2014	25.56	July/01/2013	T
4253	March/12/2014	4.08	December/20/2014	D
1972	March/12/2014	12.28	July/01/2013	A
2416	March/12/2014	49.98	July/01/2013	T
4919	March/12/2014	8.19	March/21/2014	C
4359	March/12/2014	11.55	August/01/2013	C
4518	March/12/2014	4.58	November/28/2013	M
4174	March/12/2014	43.85	July/02/2013	S
3637	March/12/2014	3.93	July/02/2013	N
1878	March/12/2014	73.92	July/01/2013	I
4493	March/12/2014	22.48	August/21/2013	G
4650	March/12/2014	15.56	October/12/2003	C
3637	March/12/2014	20.07	July/02/2013	N
5147	March/12/2014	10.89	March/21/2014	C
5059	March/12/2014	43.43	August/01/2013	S
5929	March/12/2014	2.46	December/03/2013	H
4008	March/12/2014	110.79	August/21/2013	B
2263	March/12/2014	23.76	July/02/2013	A
4240	March/12/2014	31.9	August/07/2013	H
4423	March/12/2014	53.68	October/22/2013	H
6541	March/12/2014	77.45	March/21/2014	B
4242	March/12/2014	9.82	October/14/2014	B
7150	March/12/2014	33.6	September/01/2006	L
4423	March/12/2014	17.22	October/22/2013	H
5579	March/12/2014	14.75	March/04/2013	I
6900	March/12/2014	9.75	March/21/2014	G
4977	March/12/2014	38.91	December/20/2013	B
5947	March/12/2014	26.36	August/31/2009	G
6263	March/12/2014	9.84	November/25/2009	G
8204	March/12/2014	11.05	February/21/2013	H
511	March/13/2014	12.52	May/29/2010	D
265	March/13/2014	97.65	April/03/2001	B
440	March/13/2014	15.34	June/13/2011	C
748	March/13/2014	21.23	May/05/2010	M
1656	March/13/2014	32.76	July/01/2013	G
1512	March/13/2014	43.43	July/02/2013	C
2321	March/13/2014	13.1	July/01/2013	C
1974	March/13/2014	3.02	December/22/2010	H
4577	March/13/2014	58.35	July/25/2013	I
3534	March/13/2014	35.17	July/02/2013	E
5030	March/13/2014	29.09	November/28/2013	D
2580	March/13/2014	20.05	March/21/2014	O
5388	March/13/2014	44.26	October/11/2013	L
4528	March/13/2014	8.93	December/03/2013	G
4597	March/13/2014	8.6	November/20/2013	M
4327	March/13/2014	26.22	July/25/2013	S
5071	March/13/2014	20.89	March/21/2014	I
3143	March/13/2014	54.9	January/18/2015	S
4696	March/13/2014	61.69	October/04/2013	C
3326	March/13/2014	27.45	November/12/2014	G
4163	March/13/2014	26.33	July/02/2013	B
5030	March/13/2014	93.68	November/28/2013	D
5874	March/13/2014	16.38	December/04/2008	C
6681	March/13/2014	37.69	March/21/2014	O
5274	March/13/2014	81.14	January/02/2006	B
6087	March/13/2014	150.95	May/23/2013	P
5030	March/13/2014	53.59	November/28/2013	D
4092	March/13/2014	8.57	January/25/2015	G
4758	March/13/2014	8.33	March/21/2014	G
4701	March/13/2014	33.18	January/09/2014	G
5030	March/13/2014	94.43	November/28/2013	D
6677	March/13/2014	17.1	October/05/2005	B
7887	March/13/2014	82.45	March/21/2014	N
7968	March/13/2014	66.54	April/05/2013	P
8054	March/13/2014	5.65	March/21/2014	C
8489	March/13/2014	9.09	May/05/2007	C
4693	March/13/2014	18.43	December/21/2014	I
8256	March/13/2014	51.71	March/09/2013	P
8005	March/13/2014	9.81	March/07/2008	N
5556	March/13/2014	142.98	March/21/2014	P
5030	March/13/2014	19.5	November/28/2013	D
6665	March/13/2014	29.09	March/21/2014	B
9955	March/13/2014	2.94	February/19/2007	C
304	March/14/2014	27.61	October/21/2002	B
510	March/14/2014	30.37	April/09/2010	D
324	March/14/2014	26.15	July/31/2008	C
454	March/14/2014	90.36	February/04/2012	B
466	March/14/2014	124.96	March/10/2011	B
103	March/14/2014	34.07	April/08/2008	E
370	March/14/2014	10.5	July/13/2009	B
466	March/14/2014	84.3	March/10/2011	B
1008	March/14/2014	46.84	March/18/2010	B
466	March/14/2014	94.62	March/10/2011	B
1018	March/14/2014	64.22	July/15/2012	D
2162	March/14/2014	34.34	July/07/2010	C
1660	March/14/2014	48.04	March/14/2012	L
2310	March/14/2014	47.79	July/01/2013	B
3649	March/14/2014	69.46	November/19/2013	C
1694	March/14/2014	250.26	July/01/2013	B
3307	March/14/2014	75.35	August/13/2013	A
4638	March/14/2014	7.71	March/21/2014	N
5064	March/14/2014	27.85	June/25/2013	C
2899	March/14/2014	217.55	July/01/2013	M
2972	March/14/2014	30.63	July/01/2013	B
5136	March/14/2014	22.94	September/17/2013	I
6166	March/14/2014	49.25	August/07/2010	I
3484	March/14/2014	4.58	July/02/2013	C
6195	March/14/2014	7.26	March/21/2014	C
4490	March/14/2014	30.73	December/26/2014	A
6525	March/14/2014	61.79	March/21/2014	C
6611	March/14/2014	4.02	March/21/2014	G
7195	March/14/2014	10.57	March/21/2014	E
4326	March/14/2014	81.3	August/21/2013	A
7195	March/14/2014	26.61	March/21/2014	E
5653	March/14/2014	13.76	March/21/2014	D
7312	March/14/2014	11.02	March/21/2014	G
3164	March/14/2014	42.61	March/21/2014	B
8223	March/14/2014	55.47	March/21/2014	A
8018	March/14/2014	9.17	March/27/2013	H
7313	March/14/2014	20.89	January/09/2014	C
8942	March/14/2014	16.06	March/21/2014	B
7173	March/14/2014	24.99	September/07/2005	E
7173	March/14/2014	56.15	September/07/2005	E
6166	March/14/2014	7.78	August/07/2010	I
7472	March/14/2014	8.11	January/16/2014	I
22	March/15/2014	59.59	July/06/2005	B
202	March/15/2014	74.47	January/25/2003	B
168	March/15/2014	34.41	September/17/2003	H
75	March/15/2014	10.25	January/01/2001	B
192	March/15/2014	48.34	March/24/2001	B
37	March/15/2014	24.58	January/01/2001	B
274	March/15/2014	4.02	April/11/2001	B
299	March/15/2014	58.11	March/12/2007	C
1015	March/15/2014	41.72	August/11/2010	I
1118	March/15/2014	5.66	December/17/2004	I
403	March/15/2014	24.51	November/12/2008	B
412	March/15/2014	23.62	October/10/2009	I
1478	March/15/2014	20.41	March/27/2011	H
1220	March/15/2014	107.14	May/10/2013	O
4	March/15/2014	89.54	July/28/2011	B
2171	March/15/2014	46.9	March/15/2014	C
2919	March/15/2014	37.9	March/15/2014	M
2760	March/15/2014	57.08	June/01/2013	D
2927	March/15/2014	56.14	July/01/2013	G
2762	March/15/2014	14.73	May/26/2013	I
2038	March/15/2014	27.65	June/22/2013	C
1580	March/15/2014	20.07	November/11/2014	P
1917	March/15/2014	52.38	December/12/2012	D
3649	March/15/2014	4.77	November/19/2013	C
3247	March/15/2014	13.85	February/10/2014	C
2528	March/15/2014	13.96	July/01/2013	G
2877	March/15/2014	11.72	May/17/2013	O
4569	March/15/2014	112.46	May/30/2013	P
4569	March/15/2014	16.8	May/30/2013	P
3242	March/15/2014	27.1	March/21/2014	I
2849	March/15/2014	14.4	October/04/2013	O
2201	March/15/2014	3.26	July/02/2013	B
3601	March/15/2014	36.29	July/25/2013	D
3600	March/15/2014	76.7	March/21/2014	L
4581	March/15/2014	6.54	August/21/2013	G
4317	March/15/2014	71.46	June/27/2013	I
4390	March/15/2014	7.38	September/17/2013	S
4940	March/15/2014	37.27	September/02/2013	O
4556	March/15/2014	18.84	December/03/2013	G
5331	March/15/2014	16.94	January/25/2014	B
4940	March/15/2014	26.54	September/02/2013	O
3326	March/15/2014	29.09	November/12/2014	G
4764	March/15/2014	160.22	November/28/2013	I
4493	March/15/2014	2.87	August/21/2013	G
4331	March/15/2014	59.83	July/02/2013	S
5855	March/15/2014	61.72	October/10/2013	C
4531	March/15/2014	10.73	October/30/2013	M
5428	March/15/2014	42.61	November/28/2013	C
4175	March/15/2014	14.75	October/30/2013	F
4611	March/15/2014	21.77	December/29/2014	H
5047	March/15/2014	64.65	December/18/2013	B
6305	March/15/2014	58.43	March/21/2014	C
4757	March/15/2014	113.34	October/04/2013	S
2201	March/15/2014	75.23	July/02/2013	B
5119	March/15/2014	8.11	December/14/2013	P
6887	March/15/2014	13.84	May/09/2008	F
5045	March/15/2014	38.52	March/21/2014	A
6974	March/15/2014	10.65	March/21/2014	I
6662	March/15/2014	11.06	January/02/2014	I
7343	March/15/2014	14.09	March/21/2014	I
3242	March/15/2014	112.74	March/21/2014	I
7735	March/15/2014	27.02	December/18/2005	C
6652	March/15/2014	35.23	March/21/2014	B
7952	March/15/2014	20.07	May/08/2007	S
5552	March/15/2014	38.35	January/09/2014	F
7173	March/15/2014	26.07	September/07/2005	E
4878	March/15/2014	13.03	January/09/2014	E
9183	March/15/2014	16.39	June/03/2009	C
8225	March/15/2014	13.76	February/21/2013	C
6123	March/15/2014	47.53	March/09/2015	P
9497	March/15/2014	11.55	May/24/2012	M
9183	March/15/2014	8.84	June/03/2009	C
399	March/16/2014	41.82	April/05/2010	I
831	March/16/2014	20.41	October/06/2009	I
42	March/16/2014	6.15	February/20/2010	B
614	March/16/2014	6.89	June/13/2011	B
528	March/16/2014	45.41	August/03/2009	I
2421	March/16/2014	53.7	April/01/2013	M
2862	March/16/2014	48.28	March/16/2014	C
1756	March/16/2014	33.51	July/01/2013	G
2720	March/16/2014	12.86	June/08/2013	I
3748	March/16/2014	10.89	July/02/2013	C
4574	March/16/2014	18.43	August/21/2013	P
4261	March/16/2014	17.05	November/04/2013	C
4961	March/16/2014	21.21	March/21/2014	G
1550	March/16/2014	14.34	June/03/2013	O
5190	March/16/2014	8.15	August/23/2013	S
5023	March/16/2014	37.37	July/25/2013	G
6073	March/16/2014	6.64	October/04/2013	H
5874	March/16/2014	8.6	December/04/2008	C
5369	March/16/2014	9.74	December/20/2013	D
4351	March/16/2014	8.57	November/30/2013	G
7743	March/16/2014	15.98	November/27/2009	G
8027	March/16/2014	95.23	September/21/2012	P
7339	March/16/2014	25.56	April/19/2008	H
9737	March/16/2014	24.99	April/07/2007	G
8204	March/16/2014	23.42	February/21/2013	H
96	March/17/2014	24.06	January/11/2008	M
223	March/17/2014	62.17	February/13/2007	F
118	March/17/2014	7.2	May/02/2007	I
112	March/17/2014	5.31	April/27/2011	B
368	March/17/2014	7.3	November/22/2008	B
467	March/17/2014	49.92	October/17/2009	C
75	March/17/2014	6.15	January/01/2001	B
92	March/17/2014	32.43	July/29/2009	D
321	March/17/2014	10.66	November/22/2010	B
295	March/17/2014	52.39	September/28/2011	B
2645	March/17/2014	56.15	July/06/2013	A
2660	March/17/2014	108.19	June/05/2013	I
47	March/17/2014	95.76	June/29/2012	E
3732	March/17/2014	8.91	September/02/2013	D
2877	March/17/2014	33.6	May/17/2013	O
2025	March/17/2014	35.57	May/22/2013	C
3405	March/17/2014	18.58	August/01/2013	G
3227	March/17/2014	17.2	July/02/2013	B
3498	March/17/2014	20.55	March/21/2014	G
4626	March/17/2014	55.52	August/21/2013	B
5573	March/17/2014	8.43	September/02/2013	I
3308	March/17/2014	49.16	July/25/2013	L
4954	March/17/2014	37.07	March/21/2014	D
5692	March/17/2014	17.53	March/21/2014	G
4824	March/17/2014	63.92	August/21/2013	P
4971	March/17/2014	16.93	January/09/2014	G
6448	March/17/2014	43.85	March/21/2014	D
6822	March/17/2014	56.06	March/21/2014	G
7323	March/17/2014	19.82	July/13/2012	M
4824	March/17/2014	32.49	August/21/2013	P
7894	March/17/2014	9.38	March/21/2014	M
6371	March/17/2014	6.55	January/29/2014	A
7862	March/17/2014	106.95	March/21/2014	C
7131	March/17/2014	39.94	March/21/2014	C
7173	March/17/2014	2.45	September/07/2005	E
7173	March/17/2014	39.34	September/07/2005	E
9527	March/17/2014	35.73	March/21/2014	I
25	March/18/2014	29.75	January/01/2001	B
16	March/18/2014	40.97	January/01/2001	B
156	March/18/2014	50.16	June/17/2002	B
18	March/18/2014	16.72	July/24/2004	I
96	March/18/2014	44.03	January/11/2008	M
146	March/18/2014	2.37	May/07/2010	B
2050	March/18/2014	33.45	March/18/2014	A
984	March/18/2014	94.03	December/05/2011	B
3107	March/18/2014	27.79	March/18/2014	B
1885	March/18/2014	24.42	December/11/2012	A
3138	March/18/2014	48.84	July/01/2013	G
3649	March/18/2014	62.09	November/19/2013	C
3834	March/18/2014	134.0	July/02/2013	M
4830	March/18/2014	4.1	November/04/2013	O
4830	March/18/2014	12.7	November/04/2013	O
3151	March/18/2014	44.98	July/02/2013	G
4527	March/18/2014	8.84	August/16/2013	A
4225	March/18/2014	16.14	July/02/2013	M
5255	March/18/2014	20.32	March/21/2014	M
4968	March/18/2014	82.07	March/21/2014	G
5104	March/18/2014	68.26	November/04/2013	G
4240	March/18/2014	16.5	August/07/2013	H
6678	March/18/2014	40.16	March/21/2014	C
7359	March/18/2014	73.18	March/21/2014	B
7442	March/18/2014	41.96	March/21/2014	M
7872	March/18/2014	5.65	March/21/2014	C
8691	March/18/2014	23.1	April/20/2012	B
8589	March/18/2014	93.75	November/20/2012	O
7173	March/18/2014	78.18	September/07/2005	E
5423	March/18/2014	36.06	April/10/2007	P
9138	March/18/2014	4.5	May/02/2012	D
63	March/19/2014	77.38	May/27/2009	D
72	March/19/2014	34.76	May/06/2008	G
468	March/19/2014	60.68	August/10/2006	F
96	March/19/2014	0.38	January/11/2008	M
110	March/19/2014	87.38	March/18/2000	B
477	March/19/2014	37.97	June/16/2009	D
99	March/19/2014	13.85	December/12/2010	B
545	March/19/2014	7.14	December/16/2009	M
311	March/19/2014	16.98	April/15/2011	G
1282	March/19/2014	49.05	December/06/2011	B
2191	March/19/2014	15.56	June/19/2013	G
810	March/19/2014	17.54	July/31/2012	B
462	March/19/2014	28.37	September/17/2012	C
295	March/19/2014	81.97	September/28/2011	B
3018	March/19/2014	20.92	September/20/2013	M
3084	March/19/2014	34.53	December/22/2012	C
3186	March/19/2014	57.52	March/19/2014	C
3614	March/19/2014	40.59	March/19/2014	A
1756	March/19/2014	44.73	July/01/2013	G
4076	March/19/2014	13.11	July/01/2013	L
2990	March/19/2014	15.23	July/01/2013	H
2626	March/19/2014	54.09	July/01/2013	C
2108	March/19/2014	20.15	July/01/2013	G
4440	March/19/2014	63.48	March/21/2014	G
4728	March/19/2014	41.96	July/25/2013	G
4388	March/19/2014	36.06	January/09/2014	B
2263	March/19/2014	0.0	July/02/2013	A
4650	March/19/2014	17.04	October/12/2003	C
3858	March/19/2014	78.6	August/01/2013	M
5142	March/19/2014	41.62	September/21/2013	C
4075	March/19/2014	68.23	July/02/2013	D
5754	March/19/2014	59.82	March/21/2014	P
5891	March/19/2014	27.72	March/21/2014	C
5763	March/19/2014	7.38	November/04/2013	G
3649	March/19/2014	23.35	November/19/2013	C
4977	March/19/2014	21.96	December/20/2013	B
5556	March/19/2014	30.97	March/21/2014	P
4792	March/19/2014	32.45	January/13/2014	B
6818	March/19/2014	70.81	March/21/2014	S
6346	March/19/2014	26.71	March/21/2014	B
5537	March/19/2014	9.82	January/27/2014	I
6635	March/19/2014	16.06	March/21/2014	K
6205	March/19/2014	57.36	March/21/2014	G
8266	March/19/2014	8.84	August/08/2011	L
6846	March/19/2014	113.1	February/04/2015	I
5556	March/19/2014	25.89	March/21/2014	P
8918	March/19/2014	8.43	May/30/2007	I
4982	March/19/2014	24.24	March/21/2014	C
9338	March/19/2014	16.06	April/14/2013	P
57	March/20/2014	78.56	November/14/2013	C
2233	March/20/2014	17.87	March/22/2012	C
2641	March/20/2014	34.32	March/20/2014	B
2927	March/20/2014	16.39	July/01/2013	G
1945	March/20/2014	39.13	May/04/2012	B
793	March/20/2014	24.51	August/04/2011	C
1932	March/20/2014	13.77	June/14/2011	G
3502	March/20/2014	154.25	March/20/2014	M
3273	March/20/2014	30.98	July/25/2013	B
3390	March/20/2014	36.95	July/01/2013	B
2504	March/20/2014	65.33	July/01/2013	P
1506	March/20/2014	75.81	April/18/2015	D
2789	March/20/2014	24.58	May/29/2013	C
3684	March/20/2014	3.51	July/25/2013	I
4613	March/20/2014	24.98	June/15/2013	L
3567	March/20/2014	81.49	July/25/2013	A
3684	March/20/2014	26.22	July/25/2013	I
3487	March/20/2014	13.64	July/02/2013	B
5066	March/20/2014	7.15	November/28/2013	D
7114	March/20/2014	44.25	March/21/2014	L
7968	March/20/2014	8.18	April/05/2013	P
7410	March/20/2014	84.45	March/21/2014	D
7618	March/20/2014	37.21	April/05/2007	C
